Release ID, Release Name,Size, numberOfRevisions(numNR),numberOfDefectFixes(NumFix),numberOfAuthors(numAuth),CHURN value, CHURN MAX, CHURN Averange,LOC touched value,LOC added MAX,LOC added Averange,LOC deleted MAX,LOC deleted Averange,Is Buggy 
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,344,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,344,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,61,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,61,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,71,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,71,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,60,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,60,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,60,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,61,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,61,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,85,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,84,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,84,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,876,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,876,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,876,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,877,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,877,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,78,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,79,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,79,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopologyImpl.java,880,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopologyImpl.java,881,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopologyImpl.java,881,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,62,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,62,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,64,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,64,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,64,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,185,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,185,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,185,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,186,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,186,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,199,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,199,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,199,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,261,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,261,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/StabilizeNetworkTopology.java,155,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/StabilizeNetworkTopology.java,155,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/StabilizeNetworkTopology.java,155,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,43,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,43,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,42,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,42,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,42,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,42,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,45,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/package-info.java,23,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java,405,9,4,6,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java,405,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java,405,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,236,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,1,1,1,0,0,0.0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,181,6,0,2,0,0,0.0,0,0,0.0,0,0.0,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,227,3,2,2,0,0,0.0,0,0,0.0,0,0.0,true
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,275,2,2,1,0,0,0.0,0,0,0.0,0,0.0,true
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,277,1,1,1,0,0,0.0,0,0,0.0,0,0.0,true
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,286,2,0,2,0,0,0.0,0,0,0.0,0,0.0,true
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,310,3,2,1,0,0,0.0,0,0,0.0,0,0.0,true
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,361,3,1,2,0,0,0.0,0,0,0.0,0,0.0,true
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,358,1,0,1,0,0,0.0,0,0,0.0,0,0.0,true
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,343,3,0,2,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,541,8,1,7,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,541,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,599,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieConnectionPeer.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieConnectionPeer.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieConnectionPeer.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,189,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,185,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,199,3,0,2,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,199,1,0,1,0,0,0.0,0,0,0.0,0,0.0,true
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,199,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,199,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,452,11,1,7,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,452,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,452,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,330,1,0,1,0,0,0.0,0,0,0.0,0,0.0,true
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,330,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,474,7,0,2,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,474,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,482,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,154,3,0,2,0,0,0.0,0,0,0.0,0,0.0,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,172,3,2,2,0,0,0.0,0,0,0.0,0,0.0,false
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,176,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,379,7,3,3,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,379,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,434,2,0,1,0,0,0.0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,304,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,309,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,90,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,91,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,89,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,89,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,83,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,83,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,83,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,335,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,335,2,1,1,0,0,0.0,0,0,0.0,0,0.0,true
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,193,2,0,1,0,0,0.0,0,0,0.0,0,0.0,true
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,193,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,393,9,1,7,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,393,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,393,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,393,10,0,3,0,0,0.0,0,0,0.0,0,0.0,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,507,9,4,2,0,0,0.0,0,0,0.0,0,0.0,true
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,624,10,5,3,0,0,0.0,0,0,0.0,0,0.0,true
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,356,2,1,2,0,0,0.0,0,0,0.0,0,0.0,true
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,363,5,2,3,0,0,0.0,0,0,0.0,0,0.0,true
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,372,4,1,3,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,370,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,406,3,0,3,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,406,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,439,10,2,9,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,458,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,230,5,0,3,0,0,0.0,0,0,0.0,0,0.0,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,90,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,91,1,1,1,0,0,0.0,0,0,0.0,0,0.0,true
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,84,2,1,2,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,84,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,84,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,82,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,82,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,82,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,58,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,58,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,1,1,1,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,2,0,2,0,0,0.0,0,0,0.0,0,0.0,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,1,1,1,0,0,0.0,0,0,0.0,0,0.0,false
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,1,0,1,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,248,7,0,5,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
13,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,248,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,4774,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,4774,0,0,0,0,0,0.0,0,0,0.0,0,0.0,true
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,13253,6,1,6,0,0,0.0,0,0,0.0,0,0.0,false
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ClientConnectionPeer.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ClientConnectionPeer.java,28,0,0,0,0,0,0.0,0,0,0.0,0,0.0,false
